cohort,batch,i,minp_below_001
COAD,131,4,469
COAD,131,5,82
COAD,131,6,213
COAD,131,7,96
COAD,131,8,326
COAD,131,9,125
COAD,132,0,99
COAD,132,1,83
COAD,132,2,71
COAD,132,3,127
COAD,132,4,71
COAD,132,5,118
COAD,132,6,292
COAD,132,7,68
COAD,132,8,259
COAD,132,9,195
COAD,133,0,132
COAD,133,1,205
COAD,133,2,208
COAD,133,3,206
COAD,133,4,190
COAD,133,5,68
COAD,133,6,91
COAD,133,7,215
COAD,133,8,89
COAD,133,9,169
COAD,134,0,123
COAD,134,1,176
COAD,134,2,100
COAD,134,3,133
COAD,134,4,272
COAD,134,5,80
COAD,134,6,322
COAD,134,7,144
COAD,134,8,50
COAD,134,9,492
COAD,135,0,197
COAD,135,1,357
COAD,135,2,898
COAD,135,3,192
COAD,135,4,115
COAD,135,5,114
COAD,135,6,79
COAD,135,7,172
COAD,135,8,147
COAD,135,9,201
COAD,136,0,170
COAD,136,1,84
COAD,136,2,52
COAD,136,3,863
COAD,136,4,392
COAD,136,5,111
COAD,136,6,178
COAD,136,7,339
COAD,136,8,87
COAD,136,9,198
COAD,137,0,386
COAD,137,1,84
COAD,137,2,128
COAD,137,3,209
COAD,137,4,1427
COAD,137,5,244
COAD,137,6,88
COAD,137,7,138
COAD,137,8,237
COAD,137,9,212
COAD,138,0,171
COAD,138,1,213
COAD,138,2,131
COAD,138,3,107
COAD,138,4,175
COAD,138,5,145
COAD,138,6,60
COAD,138,7,83
COAD,138,8,234
COAD,138,9,333
