cohort,batch,i,minp_below_001
STAD,76,8,103
STAD,76,9,138
STAD,77,0,220
STAD,77,1,144
STAD,77,2,262
STAD,77,3,152
STAD,77,4,184
STAD,77,5,95
STAD,77,6,302
STAD,77,7,72
STAD,77,8,217
STAD,77,9,158
STAD,78,0,125
STAD,78,1,127
STAD,78,2,107
STAD,78,3,146
STAD,78,4,81
STAD,78,5,47
STAD,78,6,257
STAD,78,7,131
STAD,78,8,170
STAD,78,9,311
STAD,79,0,70
STAD,79,1,260
STAD,79,2,472
STAD,79,3,183
STAD,79,4,744
STAD,79,5,610
STAD,79,6,61
STAD,79,7,101
STAD,79,8,157
STAD,79,9,86
STAD,80,0,99
STAD,80,1,198
STAD,80,2,168
STAD,80,3,235
STAD,80,4,94
STAD,80,5,89
STAD,80,6,141
STAD,80,7,464
STAD,80,8,236
STAD,80,9,160
STAD,81,0,128
STAD,81,1,127
STAD,81,2,80
STAD,81,3,101
STAD,81,4,1342
STAD,81,5,189
STAD,81,6,118
STAD,81,7,171
STAD,81,8,114
STAD,81,9,203
STAD,82,0,623
STAD,82,1,104
STAD,82,2,71
STAD,82,3,190
STAD,82,4,172
STAD,82,5,31
STAD,82,6,762
STAD,82,7,104
STAD,82,8,114
STAD,82,9,166
STAD,83,0,159
STAD,83,1,630
STAD,83,2,80
STAD,83,3,142
STAD,83,4,113
STAD,83,5,358
STAD,83,6,105
STAD,83,7,169
STAD,83,8,101
STAD,83,9,54
STAD,84,0,183
STAD,84,1,570
STAD,84,2,136
STAD,84,3,512
STAD,84,4,188
STAD,84,5,136
STAD,84,6,544
STAD,84,7,281
STAD,84,8,160
STAD,84,9,122
STAD,85,0,106
STAD,85,1,97
STAD,85,2,60
STAD,85,3,178
STAD,85,4,44
STAD,85,5,326
STAD,85,6,51
STAD,85,7,103
STAD,85,8,85
STAD,85,9,203
STAD,86,0,51
STAD,86,1,118
STAD,86,2,222
STAD,86,3,158
STAD,86,4,127
STAD,86,5,370
STAD,86,6,73
STAD,86,7,96
STAD,86,8,108
STAD,86,9,162
STAD,87,0,325
STAD,87,1,489
STAD,87,2,238
STAD,87,3,767
STAD,87,4,305
STAD,87,5,956
STAD,87,6,515
STAD,87,7,211
STAD,87,8,93
STAD,87,9,79
STAD,88,0,125
STAD,88,1,49
STAD,88,2,125
STAD,88,3,248
STAD,88,4,294
STAD,88,5,516
STAD,88,6,143
STAD,88,7,86
STAD,88,8,89
STAD,88,9,541
STAD,89,0,295
STAD,89,1,81
STAD,89,2,102
STAD,89,3,458
STAD,89,4,475
STAD,89,5,72
STAD,89,6,161
STAD,89,7,507
STAD,89,8,74
STAD,89,9,145
STAD,90,0,348
STAD,90,1,238
STAD,90,2,102
STAD,90,3,240
STAD,90,4,190
STAD,90,5,94
STAD,90,6,147
STAD,90,7,96
STAD,90,8,240
STAD,90,9,121
STAD,91,0,110
STAD,91,1,243
STAD,91,2,64
STAD,91,3,111
STAD,91,4,255
STAD,91,5,294
STAD,91,6,78
STAD,91,7,53
STAD,91,8,101
STAD,91,9,145
STAD,92,0,77
STAD,92,1,121
STAD,92,2,130
STAD,92,3,944
STAD,92,4,39
STAD,92,5,141
STAD,92,6,344
STAD,92,7,61
STAD,92,8,1039
STAD,92,9,136
STAD,93,0,82
STAD,93,1,109
STAD,93,2,194
STAD,93,3,368
STAD,93,4,389
STAD,93,5,85
STAD,93,6,131
STAD,93,7,130
STAD,93,8,186
STAD,93,9,96
STAD,94,0,286
STAD,94,1,988
STAD,94,2,286
STAD,94,3,366
STAD,94,4,111
STAD,94,5,44
STAD,94,6,189
STAD,94,7,176
STAD,94,8,159
STAD,94,9,207
STAD,95,0,1090
STAD,95,1,97
STAD,95,2,287
STAD,95,3,201
STAD,95,4,48
STAD,95,5,264
STAD,95,6,129
STAD,95,7,56
STAD,95,8,217
STAD,95,9,74
STAD,96,0,719
STAD,96,1,124
STAD,96,2,113
STAD,96,3,82
STAD,96,4,98
STAD,96,5,89
STAD,96,6,89
STAD,96,7,103
STAD,96,8,52
STAD,96,9,226
STAD,97,0,316
STAD,97,1,200
STAD,97,2,71
STAD,97,3,861
STAD,97,4,250
STAD,97,5,269
STAD,97,6,178
STAD,97,7,168
STAD,97,8,50
STAD,97,9,157
STAD,98,0,43
STAD,98,1,269
STAD,98,2,261
STAD,98,3,102
STAD,98,4,179
STAD,98,5,145
STAD,98,6,113
STAD,98,7,62
STAD,98,8,207
STAD,98,9,195
STAD,99,0,271
STAD,99,1,290
STAD,99,2,188
STAD,99,3,599
STAD,99,4,129
STAD,99,5,381
STAD,99,6,303
STAD,99,7,334
STAD,99,8,271
STAD,99,9,149
STAD,100,0,310
STAD,100,1,458
STAD,100,2,153
STAD,100,3,104
STAD,100,4,169
STAD,100,5,297
STAD,100,6,229
STAD,100,7,636
STAD,100,8,172
STAD,100,9,187
STAD,101,0,129
STAD,101,1,47
STAD,101,2,63
STAD,101,3,258
STAD,101,4,60
STAD,101,5,92
STAD,101,6,118
STAD,101,7,101
STAD,101,8,385
STAD,101,9,156
STAD,102,0,306
STAD,102,1,316
STAD,102,2,110
STAD,102,3,358
STAD,102,4,266
STAD,102,5,112
STAD,102,6,161
STAD,102,7,408
STAD,102,8,72
STAD,102,9,195
STAD,103,0,207
STAD,103,1,146
STAD,103,2,117
STAD,103,3,89
STAD,103,4,176
STAD,103,5,138
STAD,103,6,148
STAD,103,7,173
STAD,103,8,165
STAD,103,9,86
STAD,104,0,189
STAD,104,1,278
STAD,104,2,150
STAD,104,3,721
STAD,104,4,408
STAD,104,5,161
STAD,104,6,271
STAD,104,7,165
STAD,104,8,120
STAD,104,9,248
STAD,105,0,472
STAD,105,1,414
STAD,105,2,134
STAD,105,3,222
STAD,105,4,448
STAD,105,5,1238
STAD,105,6,134
STAD,105,7,935
STAD,105,8,104
STAD,105,9,630
STAD,106,0,111
STAD,106,1,88
STAD,106,2,248
STAD,106,3,78
STAD,106,4,113
STAD,106,5,621
STAD,106,6,175
STAD,106,7,201
STAD,106,8,88
STAD,106,9,101
STAD,107,0,78
STAD,107,1,136
STAD,107,2,205
STAD,107,3,127
STAD,107,4,109
STAD,107,5,118
STAD,107,6,455
STAD,107,7,337
STAD,107,8,79
STAD,107,9,66
STAD,108,0,106
STAD,108,1,155
STAD,108,2,128
STAD,108,3,200
STAD,108,4,473
STAD,108,5,161
STAD,108,6,244
STAD,108,7,51
STAD,108,8,93
STAD,108,9,150
STAD,109,0,158
STAD,109,1,161
STAD,109,2,208
STAD,109,3,166
STAD,109,4,129
STAD,109,5,307
STAD,109,6,181
STAD,109,7,208
STAD,109,8,953
STAD,109,9,158
STAD,110,0,149
STAD,110,1,105
STAD,110,2,39
STAD,110,3,334
STAD,110,4,104
STAD,110,5,557
STAD,110,6,214
STAD,110,7,339
STAD,110,8,263
STAD,110,9,114
STAD,111,0,566
STAD,111,1,1328
STAD,111,2,73
STAD,111,3,886
STAD,111,4,83
STAD,111,5,132
STAD,111,6,142
STAD,111,7,225
STAD,111,8,140
STAD,111,9,122
STAD,112,0,88
STAD,112,1,139
STAD,112,2,355
STAD,112,3,304
STAD,112,4,199
STAD,112,5,701
STAD,112,6,180
STAD,112,7,315
STAD,112,8,72
STAD,112,9,113
STAD,113,0,77
STAD,113,1,270
STAD,113,2,143
STAD,113,3,49
STAD,113,4,87
STAD,113,5,130
STAD,113,6,239
STAD,113,7,402
STAD,113,8,163
STAD,113,9,132
STAD,114,0,115
STAD,114,1,627
STAD,114,2,358
STAD,114,3,185
STAD,114,4,124
STAD,114,5,181
STAD,114,6,36
STAD,114,7,112
STAD,114,8,151
STAD,114,9,200
STAD,115,0,654
STAD,115,1,103
STAD,115,2,439
STAD,115,3,127
STAD,115,4,90
STAD,115,5,239
STAD,115,6,202
STAD,115,7,93
STAD,115,8,139
STAD,115,9,120
STAD,116,0,129
STAD,116,1,273
STAD,116,2,787
STAD,116,3,338
STAD,116,4,102
