cohort,batch,i,minp_below_001
READ,154,5,123
READ,154,6,61
READ,154,7,147
READ,154,8,60
READ,154,9,135
READ,155,0,129
READ,155,1,210
READ,155,2,263
READ,155,3,151
READ,155,4,137
READ,155,5,161
READ,155,6,303
READ,155,7,222
READ,155,8,266
READ,155,9,208
READ,156,0,71
READ,156,1,270
READ,156,2,202
READ,156,3,163
READ,156,4,100
READ,156,5,214
READ,156,6,200
READ,156,7,230
READ,156,8,1013
READ,156,9,97
READ,157,0,301
READ,157,1,102
READ,157,2,48
READ,157,3,256
READ,157,4,178
READ,157,5,121
READ,157,6,102
READ,157,7,169
READ,157,8,115
READ,157,9,231
READ,158,0,139
READ,158,1,114
READ,158,2,157
READ,158,3,123
READ,158,4,31
READ,158,5,129
READ,158,6,123
READ,158,7,99
READ,158,8,1663
READ,158,9,199
READ,159,0,226
READ,159,1,179
READ,159,2,94
READ,159,3,206
READ,159,4,254
READ,159,5,444
READ,159,6,51
READ,159,7,130
READ,159,8,150
READ,159,9,87
READ,160,0,224
READ,160,1,302
READ,160,2,134
READ,160,3,77
READ,160,4,318
READ,160,5,71
READ,160,6,249
READ,160,7,187
READ,160,8,51
READ,160,9,123
READ,161,0,178
READ,161,1,177
READ,161,2,188
READ,161,3,118
READ,161,4,958
READ,161,5,101
READ,161,6,360
READ,161,7,169
READ,161,8,305
READ,161,9,144
READ,162,0,73
READ,162,1,194
READ,162,2,234
READ,162,3,311
READ,162,4,130
READ,162,5,257
READ,162,6,183
READ,162,7,231
READ,162,8,469
READ,162,9,99
READ,163,0,96
READ,163,1,95
READ,163,2,459
READ,163,3,234
READ,163,4,165
READ,163,5,127
READ,163,6,118
READ,163,7,71
READ,163,8,477
READ,163,9,95
READ,164,0,300
READ,164,1,76
READ,164,2,97
READ,164,3,95
READ,164,4,96
READ,164,5,252
READ,164,6,69
READ,164,7,231
READ,164,8,138
READ,164,9,351
READ,165,0,732
READ,165,1,132
READ,165,2,164
READ,165,3,144
READ,165,4,92
READ,165,5,344
READ,165,6,273
READ,165,7,212
READ,165,8,192
READ,165,9,310
READ,166,0,241
READ,166,1,82
READ,166,2,105
READ,166,3,143
READ,166,4,296
READ,166,5,1027
READ,166,6,88
READ,166,7,470
READ,166,8,143
READ,166,9,158
READ,167,0,112
READ,167,1,136
READ,167,2,213
READ,167,3,325
READ,167,4,273
READ,167,5,155
READ,167,6,357
READ,167,7,414
READ,167,8,230
READ,167,9,157
READ,168,0,135
READ,168,1,380
READ,168,2,114
READ,168,3,134
READ,168,4,40
READ,168,5,122
READ,168,6,102
READ,168,7,205
READ,168,8,124
READ,168,9,74
READ,169,0,410
READ,169,1,95
READ,169,2,81
READ,169,3,359
READ,169,4,279
READ,169,5,145
READ,169,6,630
READ,169,7,102
READ,169,8,192
READ,169,9,265
READ,170,0,190
READ,170,1,141
READ,170,2,82
READ,170,3,201
READ,170,4,155
READ,170,5,204
READ,170,6,72
READ,170,7,186
READ,170,8,135
READ,170,9,225
READ,171,0,78
READ,171,1,156
READ,171,2,75
READ,171,3,119
READ,171,4,123
READ,171,5,150
READ,171,6,132
READ,171,7,354
READ,171,8,197
READ,171,9,118
READ,172,0,206
READ,172,1,179
READ,172,2,178
READ,172,3,153
READ,172,4,157
READ,172,5,147
READ,172,6,245
READ,172,7,228
READ,172,8,472
READ,172,9,91
READ,173,0,183
READ,173,1,145
READ,173,2,180
READ,173,3,123
READ,173,4,147
READ,173,5,124
READ,173,6,271
READ,173,7,254
READ,173,8,112
READ,173,9,186
READ,174,0,249
READ,174,1,131
READ,174,2,165
READ,174,3,150
READ,174,4,242
READ,174,5,363
READ,174,6,257
READ,174,7,90
READ,174,8,306
READ,174,9,90
READ,175,0,133
READ,175,1,33
READ,175,2,80
READ,175,3,1322
READ,175,4,190
READ,175,5,527
READ,175,6,106
READ,175,7,91
READ,175,8,619
READ,175,9,103
READ,176,0,166
READ,176,1,156
READ,176,2,348
READ,176,3,160
READ,176,4,219
READ,176,5,72
READ,176,6,89
READ,176,7,214
READ,176,8,271
READ,176,9,285
READ,177,0,362
READ,177,1,204
READ,177,2,294
READ,177,3,429
READ,177,4,138
READ,177,5,100
READ,177,6,146
READ,177,7,821
READ,177,8,98
READ,177,9,109
READ,178,0,213
READ,178,1,475
READ,178,2,75
READ,178,3,344
READ,178,4,173
READ,178,5,531
READ,178,6,71
READ,178,7,232
READ,178,8,107
READ,178,9,323
READ,179,0,81
READ,179,1,146
READ,179,2,37
READ,179,3,205
READ,179,4,185
READ,179,5,126
READ,179,6,118
READ,179,7,259
READ,179,8,198
READ,179,9,370
READ,180,0,96
READ,180,1,434
READ,180,2,137
READ,180,3,474
READ,180,4,132
READ,180,5,188
READ,180,6,231
READ,180,7,166
READ,180,8,205
READ,180,9,66
READ,181,0,78
READ,181,1,215
READ,181,2,68
READ,181,3,503
READ,181,4,194
READ,181,5,150
READ,181,6,71
READ,181,7,58
READ,181,8,143
READ,181,9,211
READ,182,0,353
READ,182,1,55
READ,182,2,240
READ,182,3,73
READ,182,4,103
READ,182,5,91
READ,182,6,99
READ,182,7,151
READ,182,8,90
READ,182,9,350
READ,183,0,118
READ,183,1,206
READ,183,2,64
READ,183,3,43
READ,183,4,175
READ,183,5,74
READ,183,6,72
READ,183,7,190
READ,183,8,199
READ,183,9,301
READ,184,0,110
READ,184,1,121
READ,184,2,75
READ,184,3,542
READ,184,4,235
READ,184,5,143
READ,184,6,306
READ,184,7,100
READ,184,8,110
READ,184,9,114
READ,185,0,252
READ,185,1,137
READ,185,2,88
READ,185,3,117
READ,185,4,246
READ,185,5,263
READ,185,6,97
READ,185,7,228
READ,185,8,243
READ,185,9,130
READ,186,0,132
READ,186,1,192
READ,186,2,117
READ,186,3,181
READ,186,4,106
READ,186,5,145
READ,186,6,198
READ,186,7,436
READ,186,8,406
READ,186,9,177
READ,187,0,180
READ,187,1,109
READ,187,2,285
READ,187,3,108
READ,187,4,560
READ,187,5,548
READ,187,6,80
READ,187,7,151
READ,187,8,201
READ,187,9,128
READ,188,0,120
READ,188,1,349
READ,188,2,257
READ,188,3,151
READ,188,4,266
READ,188,5,133
READ,188,6,119
READ,188,7,256
READ,188,8,98
READ,188,9,421
READ,189,0,102
READ,189,1,938
READ,189,2,411
READ,189,3,68
READ,189,4,222
READ,189,5,177
READ,189,6,121
READ,189,7,221
READ,189,8,431
READ,189,9,258
READ,190,0,102
READ,190,1,139
READ,190,2,267
READ,190,3,105
READ,190,4,57
READ,190,5,195
READ,190,6,60
READ,190,7,57
READ,190,8,467
READ,190,9,39
READ,191,0,204
READ,191,1,140
READ,191,2,235
READ,191,3,303
READ,191,4,180
READ,191,5,150
READ,191,6,227
READ,191,7,182
READ,191,8,112
READ,191,9,111
READ,192,0,296
READ,192,1,84
READ,192,2,617
READ,192,3,138
READ,192,4,145
READ,192,5,168
READ,192,6,188
READ,192,7,615
READ,192,8,140
READ,192,9,61
READ,193,0,146
READ,193,1,154
READ,193,2,238
READ,193,3,75
READ,193,4,120
READ,193,5,118
READ,193,6,87
READ,193,7,132
READ,193,8,154
READ,193,9,199
READ,194,0,94
READ,194,1,1193
READ,194,2,133
READ,194,3,113
READ,194,4,114
READ,194,5,111
READ,194,6,313
READ,194,7,264
READ,194,8,118
READ,194,9,97
READ,195,0,135
READ,195,1,277
READ,195,2,128
READ,195,3,223
READ,195,4,159
READ,195,5,141
READ,195,6,105
READ,195,7,85
READ,195,8,98
READ,195,9,175
READ,196,0,59
READ,196,1,208
READ,196,2,241
READ,196,3,322
READ,196,4,111
READ,196,5,141
READ,196,6,138
READ,196,7,142
READ,196,8,152
READ,196,9,97
READ,197,0,92
READ,197,1,214
READ,197,2,469
READ,197,3,174
READ,197,4,70
READ,197,5,171
READ,197,6,241
READ,197,7,67
READ,197,8,278
READ,197,9,147
READ,198,0,312
READ,198,1,338
READ,198,2,335
READ,198,3,61
READ,198,4,182
READ,198,5,115
READ,198,6,196
READ,198,7,77
READ,198,8,124
READ,198,9,108
READ,199,0,158
READ,199,1,51
READ,199,2,90
READ,199,3,663
READ,199,4,124
READ,199,5,124
READ,199,6,673
READ,199,7,136
READ,199,8,141
READ,199,9,112
